gate_count,replica,circuit_seed,mode,circuit_fingerprint,n_h_slots,n_t_slots,n_cnot,n_gates_total,n_quantum_params_if_vqc,r2_holdout,rmse_holdout,mae_holdout,pearson_holdout,spearman_holdout,r2_val,best_val_rmse,train_time_s,epochs_run,n_trainable_total,n_quantum_params
10,15,1185,fixed_e2e,"h:0|cx:4,5|h:1|h:1|cx:5,2|cx:3,0|h:5|cx:3,1|cx:3,2|cx:0,4",4,0,6,10,4,0.469190776348114,0.7208516037744205,0.5621450543403625,0.6883630752563477,0.678564175359292,0.984798789024353,0.12397908371329264,240.256609916687,15.0,5599.0,0.0
10,15,1185,param_vqc,"h:0|cx:4,5|h:1|h:1|cx:5,2|cx:3,0|h:5|cx:3,1|cx:3,2|cx:0,4",4,0,6,10,4,0.46005553007125854,0.7270280720460729,0.5719292163848877,0.6800512075424194,0.6668910308020769,0.9534815549850464,0.21688129740210174,172.43987703323364,15.0,869.0,4.0
10,16,1186,fixed_e2e,"h:5|h:0|t:1|t:1|cx:5,4|h:3|t:5|t:2|h:0|cx:2,0",4,4,2,10,8,0.4785824418067932,0.7144460770565434,0.5609943866729736,0.6930834054946899,0.6820282786881776,0.9858911037445068,0.11944182422940448,236.44752502441406,15.0,5599.0,0.0
10,16,1186,param_vqc,"h:5|h:0|t:1|t:1|cx:5,4|h:3|t:5|t:2|h:0|cx:2,0",4,4,2,10,8,0.45538198947906494,0.7301677144752803,0.5702311992645264,0.6769572496414185,0.6684617100156286,0.9444260001182556,0.23705292521520288,190.73819589614868,15.0,873.0,8.0
10,17,1187,fixed_e2e,"cx:1,5|t:2|h:4|t:2|t:3|cx:0,5|cx:2,1|t:5|cx:3,1|h:1",2,4,4,10,6,0.46940338611602783,0.7207072188098288,0.5610294938087463,0.6867810487747192,0.6748510919739783,0.9862548112869263,0.11789209420544434,238.60427713394165,15.0,5599.0,0.0
10,17,1187,param_vqc,"cx:1,5|t:2|h:4|t:2|t:3|cx:0,5|cx:2,1|t:5|cx:3,1|h:1",2,4,4,10,6,0.45922762155532837,0.7275852265529041,0.5670905709266663,0.6805435419082642,0.667019206702223,0.9636037349700928,0.19183954513969934,178.98487401008606,15.0,871.0,6.0
10,18,1188,fixed_e2e,"t:0|t:3|h:4|t:5|t:5|h:1|t:3|cx:0,2|cx:1,5|h:5",3,5,2,10,8,0.4775894284248352,0.7151260652312473,0.5589826107025146,0.6945360898971558,0.6818359022470153,0.9853162169456482,0.12185087698838837,235.88237118721008,15.0,5599.0,0.0
10,18,1188,param_vqc,"t:0|t:3|h:4|t:5|t:5|h:1|t:3|cx:0,2|cx:1,5|h:5",3,5,2,10,8,0.46678006649017334,0.7224866513401795,0.5687048435211182,0.6851400136947632,0.6705730864937628,0.9616228938102722,0.19699066185724484,188.2105040550232,15.0,873.0,8.0
10,19,1189,fixed_e2e,"t:4|t:5|cx:4,2|t:1|cx:1,2|t:1|cx:2,3|h:2|cx:4,2|t:4",1,5,4,10,6,0.4847675561904907,0.7101960140632063,0.5524439215660095,0.6968808770179749,0.6875848195133729,0.9848084449768066,0.12393966609044976,237.58934712409973,15.0,5599.0,0.0
10,19,1189,param_vqc,"t:4|t:5|cx:4,2|t:1|cx:1,2|t:1|cx:2,3|h:2|cx:4,2|t:4",1,5,4,10,6,0.4633321166038513,0.7248188137691596,0.5627368092536926,0.683661162853241,0.6753689154995617,0.9459447264671326,0.23379141153862026,176.06144309043884,15.0,871.0,6.0
10,20,1190,fixed_e2e,"t:4|t:0|cx:2,4|t:4|cx:3,1|cx:0,1|cx:3,5|cx:3,5|cx:2,4|h:5",1,3,6,10,4,0.4745936989784241,0.717173547546701,0.5589460730552673,0.6908342242240906,0.6777040872178679,0.9838941097259521,0.12761506857979685,240.23817896842957,15.0,5599.0,0.0
10,20,1190,param_vqc,"t:4|t:0|cx:2,4|t:4|cx:3,1|cx:0,1|cx:3,5|cx:3,5|cx:2,4|h:5",1,3,6,10,4,0.46661609411239624,0.7225977281123476,0.5630835890769958,0.6862711310386658,0.6743048481239798,0.9658650159835815,0.18578441873836624,165.83780694007874,15.0,869.0,4.0
10,21,1191,fixed_e2e,"t:2|t:4|cx:0,5|h:3|t:5|h:4|t:1|cx:4,3|h:4|t:0",3,5,2,10,8,0.4855753779411316,0.70963906570103,0.551517128944397,0.6982173919677734,0.6912211869854509,0.9880542755126953,0.10990451886519582,235.2008318901062,15.0,5599.0,0.0
10,21,1191,param_vqc,"t:2|t:4|cx:0,5|h:3|t:5|h:4|t:1|cx:4,3|h:4|t:0",3,5,2,10,8,0.4643152356147766,0.7241545944027031,0.568785548210144,0.6853067278862,0.6758435515096448,0.9452657699584961,0.23525511478859487,187.95912218093872,15.0,873.0,8.0
10,22,1192,fixed_e2e,"cx:2,1|h:5|t:4|cx:5,4|h:3|cx:5,1|h:4|h:0|h:2|h:2",6,1,3,10,7,0.4829781651496887,0.711428210922627,0.5531183481216431,0.6967631578445435,0.6857145654289947,0.9813629984855652,0.13727698799610188,235.48056507110596,15.0,5599.0,0.0
10,22,1192,param_vqc,"cx:2,1|h:5|t:4|cx:5,4|h:3|cx:5,1|h:4|h:0|h:2|h:2",6,1,3,10,7,0.44860905408859253,0.7346939449441375,0.5799999237060547,0.6717746257781982,0.6692774017703723,0.9103882312774658,0.3010177301946587,190.32185673713684,15.0,872.0,7.0
10,23,1193,fixed_e2e,"h:4|cx:3,4|t:4|t:3|cx:3,1|h:4|t:5|h:1|t:4|h:0",4,4,2,10,8,0.475715696811676,0.7164073998162247,0.5610252618789673,0.6932245492935181,0.6826109901521149,0.9877297878265381,0.11138728728091588,234.78875637054443,15.0,5599.0,0.0
10,23,1193,param_vqc,"h:4|cx:3,4|t:4|t:3|cx:3,1|h:4|t:5|h:1|t:4|h:0",4,4,2,10,8,0.45419633388519287,0.7309620869168014,0.5710715055465698,0.677853524684906,0.6671071105997157,0.9539385437965393,0.21581334754441578,189.55629086494446,15.0,873.0,8.0
10,24,1194,fixed_e2e,"t:4|h:1|cx:1,2|h:2|cx:5,2|h:1|h:4|cx:3,0|h:3|t:5",5,2,3,10,7,0.4713447093963623,0.7193875594911131,0.5627872347831726,0.6923614144325256,0.6811460634634828,0.9861963987350464,0.11814234668025592,236.48554396629333,15.0,5599.0,0.0
10,24,1194,param_vqc,"t:4|h:1|cx:1,2|h:2|cx:5,2|h:1|h:4|cx:3,0|h:3|t:5",5,2,3,10,7,0.4712405204772949,0.7194584796236926,0.5623421669006348,0.6894324421882629,0.6819537434837375,0.9404223561286926,0.2454433171326282,187.9674870967865,15.0,872.0,7.0
10,25,1195,fixed_e2e,"h:2|h:0|h:3|cx:3,5|h:1|cx:4,5|t:4|h:1|h:4|cx:5,2",6,1,3,10,7,0.4595038890838623,0.7273993646028947,0.5666617155075073,0.6847571134567261,0.673427100981981,0.985503613948822,0.12107072119007842,235.93129301071167,15.0,5599.0,0.0
10,25,1195,param_vqc,"h:2|h:0|h:3|cx:3,5|h:1|cx:4,5|t:4|h:1|h:4|cx:5,2",6,1,3,10,7,0.464344322681427,0.724134922217083,0.5664076209068298,0.687049150466919,0.6756168644599829,0.939754068851471,0.24681609724634776,190.0134859085083,15.0,872.0,7.0
10,26,1196,fixed_e2e,"h:3|t:5|t:0|t:5|t:2|h:4|h:0|h:1|h:2|cx:3,2",5,4,1,10,9,0.474442720413208,0.7172765971504739,0.5602947473526001,0.693400502204895,0.6807382116602718,0.9852553009986877,0.12210338907341893,232.9461498260498,15.0,5599.0,0.0
10,26,1196,param_vqc,"h:3|t:5|t:0|t:5|t:2|h:4|h:0|h:1|h:2|cx:3,2",5,4,1,10,9,0.4513387084007263,0.7328731113248794,0.5704172849655151,0.6774051785469055,0.6683211491117236,0.9504425525665283,0.2238535478810284,195.0277178287506,15.0,874.0,9.0
10,27,1197,fixed_e2e,"cx:1,4|t:1|t:1|t:2|t:5|t:0|t:0|h:3|t:4|h:2",2,7,1,10,9,0.4621230959892273,0.7256347721963108,0.565992534160614,0.683013916015625,0.6738455126305023,0.983590304851532,0.1288130018334606,233.4070520401001,15.0,5599.0,0.0
10,27,1197,param_vqc,"cx:1,4|t:1|t:1|t:2|t:5|t:0|t:0|h:3|t:4|h:2",2,7,1,10,9,0.46862852573394775,0.7212332659784975,0.5647273659706116,0.6866433620452881,0.6766728726943626,0.9439160823822021,0.23813803073943454,188.1281132698059,15.0,874.0,9.0
10,28,1198,fixed_e2e,"h:3|cx:4,3|h:3|t:0|h:4|t:2|t:2|h:5|cx:1,0|t:1",4,4,2,10,8,0.4835442304611206,0.7110386451621973,0.5562557578086853,0.6977952718734741,0.6884333048618019,0.9776666760444641,0.15027476467560916,234.13515186309814,15.0,5599.0,0.0
10,28,1198,param_vqc,"h:3|cx:4,3|h:3|t:0|h:4|t:2|t:2|h:5|cx:1,0|t:1",4,4,2,10,8,0.45491546392440796,0.7304804183925592,0.5708643198013306,0.6794145107269287,0.6680371473461016,0.9595627188682556,0.20220899365958775,189.60504126548767,15.0,873.0,8.0
10,29,1199,fixed_e2e,"cx:0,4|cx:3,0|t:1|cx:4,5|h:5|cx:5,0|h:4|t:0|t:2|cx:5,4",2,3,5,10,5,0.47249728441238403,0.7186029532569612,0.5631542205810547,0.6890692710876465,0.6775820386353709,0.9833900332450867,0.1295967609022635,237.40950393676758,15.0,5599.0,0.0
10,29,1199,param_vqc,"cx:0,4|cx:3,0|t:1|cx:4,5|h:5|cx:5,0|h:4|t:0|t:2|cx:5,4",2,3,5,10,5,0.4722668528556824,0.7187598683882236,0.5627568960189819,0.689181387424469,0.6782948341196507,0.9476234912872314,0.2301324718646481,172.469868183136,15.0,870.0,5.0
30,0,1510,fixed_e2e,"t:3|t:2|h:3|t:0|t:4|t:1|h:3|t:3|t:3|h:4|h:4|cx:5,2|cx:0,1|t:0|cx:2,3|t:5|t:3|cx:5,0|h:3|t:3|cx:1,3|t:5|t:1|cx:3,4|cx:1,4|t:1|h:5|t:2|t:2|h:3",7,16,7,30,23,0.4693692922592163,0.720730375276131,0.563985288143158,0.6866788268089294,0.6750824011781532,0.9829086065292358,0.13146152311355483,323.4175319671631,15.0,5599.0,0.0
30,0,1510,param_vqc,"t:3|t:2|h:3|t:0|t:4|t:1|h:3|t:3|t:3|h:4|h:4|cx:5,2|cx:0,1|t:0|cx:2,3|t:5|t:3|cx:5,0|h:3|t:3|cx:1,3|t:5|t:1|cx:3,4|cx:1,4|t:1|h:5|t:2|t:2|h:3",7,16,7,30,23,0.45033907890319824,0.733540446301996,0.575401782989502,0.6732338666915894,0.6770261001125737,0.8953437805175781,0.3253060458786214,335.14998292922974,15.0,888.0,23.0
30,1,1511,fixed_e2e,"h:3|cx:4,0|h:4|h:3|cx:2,0|t:2|t:2|cx:2,1|t:2|h:4|cx:0,5|h:1|h:5|t:2|h:5|t:5|h:5|cx:3,5|cx:2,3|cx:3,1|t:4|h:0|h:5|t:4|t:4|h:5|h:4|h:3|t:4|cx:4,3",13,9,8,30,22,0.4697611927986145,0.7204641550745279,0.5614705681800842,0.6900001764297485,0.6773800860381921,0.9782792925834656,0.14819951806633566,308.7040379047394,15.0,5599.0,0.0
30,1,1511,param_vqc,"h:3|cx:4,0|h:4|h:3|cx:2,0|t:2|t:2|cx:2,1|t:2|h:4|cx:0,5|h:1|h:5|t:2|h:5|t:5|h:5|cx:3,5|cx:2,3|cx:3,1|t:4|h:0|h:5|t:4|t:4|h:5|h:4|h:3|t:4|cx:4,3",13,9,8,30,22,0.47399044036865234,0.717585158793822,0.5609837770462036,0.6901646852493286,0.6754641911409185,0.9401854872703552,0.24593081454311413,345.06140303611755,15.0,887.0,22.0
30,2,1512,fixed_e2e,"t:1|h:3|h:2|h:4|t:2|t:5|t:1|t:1|cx:4,3|cx:3,2|h:1|t:2|h:0|t:4|h:0|t:0|cx:5,1|cx:3,0|cx:5,2|cx:4,3|h:0|cx:3,4|h:2|h:4|t:3|h:5|t:2|h:2|cx:5,1|t:0",11,11,8,30,22,0.4754888415336609,0.7165623834795385,0.5562027096748352,0.6903982758522034,0.6792813915195545,0.9813817143440247,0.13720790007509617,309.13169717788696,15.0,5599.0,0.0
30,2,1512,param_vqc,"t:1|h:3|h:2|h:4|t:2|t:5|t:1|t:1|cx:4,3|cx:3,2|h:1|t:2|h:0|t:4|h:0|t:0|cx:5,1|cx:3,0|cx:5,2|cx:4,3|h:0|cx:3,4|h:2|h:4|t:3|h:5|t:2|h:2|cx:5,1|t:0",11,11,8,30,22,0.43765127658843994,0.7419583016912182,0.582974910736084,0.66933274269104,0.658907218866986,0.9605934619903564,0.19961531755294806,340.03459310531616,15.0,887.0,22.0
30,3,1513,fixed_e2e,"t:2|cx:1,2|h:4|cx:3,4|cx:5,4|h:3|t:2|t:1|h:2|cx:4,3|t:1|t:3|t:4|cx:3,2|cx:1,2|h:2|t:2|h:1|t:4|t:3|h:3|t:3|h:1|h:3|h:1|cx:4,0|cx:0,5|cx:4,2|cx:3,2|h:5",10,10,10,30,20,0.4634624123573303,0.7247307770815777,0.5666089057922363,0.6826359033584595,0.6690838164580295,0.9839051365852356,0.12757138314452857,310.56043791770935,15.0,5599.0,0.0
30,3,1513,param_vqc,"t:2|cx:1,2|h:4|cx:3,4|cx:5,4|h:3|t:2|t:1|h:2|cx:4,3|t:1|t:3|t:4|cx:3,2|cx:1,2|h:2|t:2|h:1|t:4|t:3|h:3|t:3|h:1|h:3|h:1|cx:4,0|cx:0,5|cx:4,2|cx:3,2|h:5",10,10,10,30,20,0.44957536458969116,0.7340498671209941,0.5763203501701355,0.6733824014663696,0.670910835620195,0.9170597195625305,0.2895958979485703,329.73508310317993,15.0,885.0,20.0
30,4,1514,fixed_e2e,"h:4|t:3|t:1|cx:4,3|cx:2,4|t:3|t:1|h:4|cx:0,3|h:1|cx:2,5|h:4|t:3|t:0|cx:5,0|t:4|cx:0,4|cx:5,0|cx:0,4|t:4|cx:5,1|h:1|h:0|h:2|h:0|cx:4,3|cx:1,0|t:5|h:3|t:5",9,10,11,30,19,0.4690425992012024,0.7209521847979189,0.5595301985740662,0.6880432367324829,0.6767975642011066,0.9892070889472961,0.10446686304118732,312.39115500450134,15.0,5599.0,0.0
30,4,1514,param_vqc,"h:4|t:3|t:1|cx:4,3|cx:2,4|t:3|t:1|h:4|cx:0,3|h:1|cx:2,5|h:4|t:3|t:0|cx:5,0|t:4|cx:0,4|cx:5,0|cx:0,4|t:4|cx:5,1|h:1|h:0|h:2|h:0|cx:4,3|cx:1,0|t:5|h:3|t:5",9,10,11,30,19,0.46003514528274536,0.7270418042306986,0.5678649544715881,0.6807199120521545,0.6695136294210159,0.9530227780342102,0.2179481250480136,323.5354428291321,15.0,884.0,19.0
30,5,1515,fixed_e2e,"cx:5,2|h:4|cx:4,2|cx:5,0|cx:4,3|cx:3,2|t:4|cx:5,0|t:3|h:5|cx:1,3|t:5|h:3|cx:0,4|h:2|h:2|t:3|t:0|h:4|h:0|h:4|cx:1,0|h:0|h:3|cx:3,1|cx:4,5|t:4|h:5|t:4|h:2",12,7,11,30,19,0.47186487913131714,0.719033558514666,0.5606737732887268,0.6881228089332581,0.6767961894064309,0.9824160933494568,0.13334210771756685,312.25974702835083,15.0,5599.0,0.0
30,5,1515,param_vqc,"cx:5,2|h:4|cx:4,2|cx:5,0|cx:4,3|cx:3,2|t:4|cx:5,0|t:3|h:5|cx:1,3|t:5|h:3|cx:0,4|h:2|h:2|t:3|t:0|h:4|h:0|h:4|cx:1,0|h:0|h:3|cx:3,1|cx:4,5|t:4|h:5|t:4|h:2",12,7,11,30,19,0.4607929587364197,0.7265314485210912,0.5683005452156067,0.6825140714645386,0.667392475308335,0.9645044207572937,0.1894509718467822,330.439288854599,15.0,884.0,19.0
30,6,1516,fixed_e2e,"h:1|h:3|cx:5,0|t:1|t:0|h:4|h:0|cx:4,2|t:2|t:5|t:0|t:3|h:2|t:0|t:4|cx:1,5|h:4|cx:2,0|t:0|t:1|t:3|h:2|h:5|h:3|t:4|cx:0,2|t:3|h:0|cx:1,3|t:5",10,14,6,30,24,0.46412819623947144,0.7242810104257141,0.5644043684005737,0.6841148138046265,0.674005569545109,0.9851663708686829,0.1224710980448444,317.1252610683441,15.0,5599.0,0.0
30,6,1516,param_vqc,"h:1|h:3|cx:5,0|t:1|t:0|h:4|h:0|cx:4,2|t:2|t:5|t:0|t:3|h:2|t:0|t:4|cx:1,5|h:4|cx:2,0|t:0|t:1|t:3|h:2|h:5|h:3|t:4|cx:0,2|t:3|h:0|cx:1,3|t:5",10,14,6,30,24,0.4582556486129761,0.7282388278904354,0.5706179738044739,0.680768609046936,0.6698624954216355,0.9622891545295715,0.1952732046652083,347.3993430137634,15.0,889.0,24.0
30,7,1517,fixed_e2e,"t:0|h:1|t:1|t:2|h:3|cx:4,0|cx:1,3|t:0|h:5|cx:5,0|t:0|t:0|h:4|h:0|t:2|h:4|cx:5,3|cx:3,4|t:2|t:5|h:5|t:3|h:5|t:2|t:1|t:0|cx:4,1|t:4|h:1|cx:5,1",9,14,7,30,23,0.4796839952468872,0.7136909904070584,0.5532910227775574,0.6942099928855896,0.6821914762975175,0.9802708625793457,0.1412418400255739,307.3669419288635,15.0,5599.0,0.0
30,7,1517,param_vqc,"t:0|h:1|t:1|t:2|h:3|cx:4,0|cx:1,3|t:0|h:5|cx:5,0|t:0|t:0|h:4|h:0|t:2|h:4|cx:5,3|cx:3,4|t:2|t:5|h:5|t:3|h:5|t:2|t:1|t:0|cx:4,1|t:4|h:1|cx:5,1",9,14,7,30,23,0.46495693922042847,0.7237207356731293,0.5716930627822876,0.6826660633087158,0.6828350816842428,0.8967552185058594,0.3231049445106004,339.01767921447754,15.0,888.0,23.0
30,8,1518,fixed_e2e,"h:5|h:0|cx:1,4|t:4|cx:2,1|h:3|h:0|cx:0,1|t:3|h:1|h:3|cx:1,0|t:0|h:3|cx:3,0|t:0|t:5|cx:1,2|h:2|cx:4,2|t:0|h:1|h:5|cx:5,1|cx:1,2|cx:4,3|cx:4,0|h:3|cx:5,3|t:3",11,7,12,30,18,0.4680808186531067,0.7216048556750188,0.5633504390716553,0.6896629929542542,0.679251063074943,0.9851486682891846,0.12254402940392094,313.92108607292175,15.0,5599.0,0.0
30,8,1518,param_vqc,"h:5|h:0|cx:1,4|t:4|cx:2,1|h:3|h:0|cx:0,1|t:3|h:1|h:3|cx:1,0|t:0|h:3|cx:3,0|t:0|t:5|cx:1,2|h:2|cx:4,2|t:0|h:1|h:5|cx:5,1|cx:1,2|cx:4,3|cx:4,0|h:3|cx:5,3|t:3",11,7,12,30,18,0.4477221965789795,0.7352845261453099,0.5763031840324402,0.6721419095993042,0.6617633429539306,0.9502085447311401,0.22438148049530018,322.5672969818115,15.0,883.0,18.0
30,9,1519,fixed_e2e,"h:4|t:3|h:0|cx:1,2|cx:4,1|t:4|h:5|cx:0,1|t:2|cx:4,1|h:2|h:3|cx:2,3|t:5|cx:4,2|cx:4,3|cx:3,4|cx:3,4|t:4|h:4|t:3|t:5|cx:2,1|h:2|h:4|cx:0,4|h:2|h:4|t:5|h:0",11,8,11,30,19,0.47133952379226685,0.7193910808075019,0.5647391080856323,0.6899963021278381,0.678366501217957,0.9874635338783264,0.11258943367253971,312.0595920085907,15.0,5599.0,0.0
30,9,1519,param_vqc,"h:4|t:3|h:0|cx:1,2|cx:4,1|t:4|h:5|cx:0,1|t:2|cx:4,1|h:2|h:3|cx:2,3|t:5|cx:4,2|cx:4,3|cx:3,4|cx:3,4|t:4|h:4|t:3|t:5|cx:2,1|h:2|h:4|cx:0,4|h:2|h:4|t:5|h:0",11,8,11,30,19,0.46790534257888794,0.7217239139204493,0.5651367902755737,0.6885132789611816,0.6779431355679323,0.9683065414428711,0.1790170913393841,327.145005941391,15.0,884.0,19.0
30,10,1520,fixed_e2e,"t:1|h:4|t:2|cx:5,0|h:0|cx:3,5|t:4|t:0|t:1|t:3|cx:4,1|h:5|cx:0,4|cx:2,0|h:3|t:0|h:0|cx:0,1|h:1|t:5|t:4|h:0|t:4|t:4|cx:4,0|cx:4,3|cx:1,0|t:1|h:0|t:3",8,13,9,30,21,0.4648500680923462,0.7237929605834749,0.5659340023994446,0.6840586066246033,0.6720909901841197,0.9827386736869812,0.1321133344317485,309.6550281047821,15.0,5599.0,0.0
30,10,1520,param_vqc,"t:1|h:4|t:2|cx:5,0|h:0|cx:3,5|t:4|t:0|t:1|t:3|cx:4,1|h:5|cx:0,4|cx:2,0|h:3|t:0|h:0|cx:0,1|h:1|t:5|t:4|h:0|t:4|t:4|cx:4,0|cx:4,3|cx:1,0|t:1|h:0|t:3",8,13,9,30,21,0.4719468951225281,0.7189777262292284,0.5621083378791809,0.6920192241668701,0.6817173854646332,0.9631584882736206,0.1930093583533603,328.9701421260834,15.0,886.0,21.0
30,11,1521,fixed_e2e,"h:2|t:1|t:3|h:1|cx:0,2|cx:4,3|h:1|t:4|h:0|t:2|cx:0,5|h:5|h:4|t:0|t:5|cx:4,5|h:5|cx:3,5|t:5|t:0|h:1|t:5|h:3|cx:5,4|t:2|cx:5,1|cx:2,3|t:3|cx:5,4|h:5",10,11,9,30,21,0.468594491481781,0.7212563642356575,0.5656923651695251,0.6871494650840759,0.6760461085424138,0.9833747744560242,0.12965629299831527,310.17205286026,15.0,5599.0,0.0
30,11,1521,param_vqc,"h:2|t:1|t:3|h:1|cx:0,2|cx:4,3|h:1|t:4|h:0|t:2|cx:0,5|h:5|h:4|t:0|t:5|cx:4,5|h:5|cx:3,5|t:5|t:0|h:1|t:5|h:3|cx:5,4|t:2|cx:5,1|cx:2,3|t:3|cx:5,4|h:5",10,11,9,30,21,0.4580327868461609,0.7283885937101933,0.5764046907424927,0.6779412031173706,0.663942736213474,0.9453142881393433,0.23515083332096615,333.69635701179504,15.0,886.0,21.0
30,12,1522,fixed_e2e,"t:4|h:3|cx:2,0|h:0|t:5|h:0|t:4|t:3|cx:4,5|cx:5,3|h:0|t:4|h:3|cx:3,5|h:0|cx:2,3|cx:3,5|t:1|t:5|t:0|h:0|t:5|cx:0,1|h:2|h:4|h:3|t:4|t:0|t:1|cx:4,0",10,12,8,30,22,0.46832913160324097,0.7214364143792373,0.5642274618148804,0.6861245036125183,0.6722868747220407,0.9864701628684998,0.11696497134119006,315.24505281448364,15.0,5599.0,0.0
30,12,1522,param_vqc,"t:4|h:3|cx:2,0|h:0|t:5|h:0|t:4|t:3|cx:4,5|cx:5,3|h:0|t:4|h:3|cx:3,5|h:0|cx:2,3|cx:3,5|t:1|t:5|t:0|h:0|t:5|cx:0,1|h:2|h:4|h:3|t:4|t:0|t:1|cx:4,0",10,12,8,30,22,0.4453426003456116,0.7368668829007344,0.5764651298522949,0.6721134185791016,0.6605902164352012,0.9542293548583984,0.21513104736499447,338.4767150878906,15.0,887.0,22.0
30,13,1523,fixed_e2e,"h:5|cx:5,0|h:0|h:2|cx:2,1|h:5|h:5|t:3|h:3|t:2|t:0|h:1|cx:3,0|cx:4,1|cx:4,1|h:4|h:5|h:0|cx:4,3|h:0|h:3|t:3|h:2|t:2|cx:2,1|h:0|h:2|cx:0,5|t:0|cx:1,5",15,6,9,30,21,0.4745650291442871,0.7171931197999667,0.5606118440628052,0.6927684545516968,0.6825911978494571,0.9864706993103027,0.11696265027684868,321.9526779651642,15.0,5599.0,0.0
30,13,1523,param_vqc,"h:5|cx:5,0|h:0|h:2|cx:2,1|h:5|h:5|t:3|h:3|t:2|t:0|h:1|cx:3,0|cx:4,1|cx:4,1|h:4|h:5|h:0|cx:4,3|h:0|h:3|t:3|h:2|t:2|cx:2,1|h:0|h:2|cx:0,5|t:0|cx:1,5",15,6,9,30,21,0.44452470541000366,0.7374100161468905,0.5748817920684814,0.6690409779548645,0.6656910720838162,0.9015878438949585,0.31545244495035685,343.0829334259033,15.0,886.0,21.0
30,14,1524,fixed_e2e,"h:1|cx:4,0|t:4|t:2|t:4|t:1|t:0|h:0|h:2|t:0|h:5|h:5|t:2|h:2|t:3|h:4|cx:5,3|cx:1,0|h:5|h:4|t:4|t:3|cx:0,4|h:2|cx:2,4|t:1|t:5|cx:4,1|h:3|cx:2,4",11,12,7,30,23,0.4816046357154846,0.7123725994716935,0.5572894215583801,0.6947858333587646,0.681693539888018,0.9813922047615051,0.13716925240075856,307.39136481285095,15.0,5599.0,0.0
30,14,1524,param_vqc,"h:1|cx:4,0|t:4|t:2|t:4|t:1|t:0|h:0|h:2|t:0|h:5|h:5|t:2|h:2|t:3|h:4|cx:5,3|cx:1,0|h:5|h:4|t:4|t:3|cx:0,4|h:2|cx:2,4|t:1|t:5|cx:4,1|h:3|cx:2,4",11,12,7,30,23,0.46167272329330444,0.7259385085376002,0.5660294890403748,0.6841620802879333,0.6715930774779767,0.9662249684333801,0.1848023081811566,342.448912858963,15.0,888.0,23.0
30,15,1525,fixed_e2e,"cx:4,5|cx:2,0|h:3|cx:0,3|t:4|t:0|h:5|cx:4,2|cx:1,0|t:4|h:2|t:4|cx:1,3|cx:4,2|cx:1,4|h:1|h:0|h:0|t:0|t:1|h:1|h:5|h:3|h:5|cx:5,0|cx:1,2|cx:5,2|t:0|t:4|h:1",11,8,11,30,19,0.4728037118911743,0.7183941914105876,0.5579091906547546,0.6912877559661865,0.681529346737706,0.9860806465148926,0.11863671109548457,312.75459814071655,15.0,5599.0,0.0
30,15,1525,param_vqc,"cx:4,5|cx:2,0|h:3|cx:0,3|t:4|t:0|h:5|cx:4,2|cx:1,0|t:4|h:2|t:4|cx:1,3|cx:4,2|cx:1,4|h:1|h:0|h:0|t:0|t:1|h:1|h:5|h:3|h:5|cx:5,0|cx:1,2|cx:5,2|t:0|t:4|h:1",11,8,11,30,19,0.4657687544822693,0.7231714422665074,0.5703163743019104,0.6825517416000366,0.6757834397976206,0.9056825041770935,0.3088202309365524,326.6007559299469,15.0,884.0,19.0
30,16,1526,fixed_e2e,"t:1|t:0|cx:2,0|cx:3,4|h:2|t:1|h:0|h:3|h:1|t:5|h:0|t:0|t:1|cx:4,5|cx:1,3|h:2|t:5|h:4|h:4|h:5|h:0|t:0|h:3|cx:0,5|h:1|h:4|t:1|h:0|t:2|h:4",15,10,5,30,25,0.4803486466407776,0.7132350142034811,0.5555415153503418,0.6968615055084229,0.6865142811214733,0.9812554121017456,0.13767257800348656,305.6891679763794,15.0,5599.0,0.0
30,16,1526,param_vqc,"t:1|t:0|cx:2,0|cx:3,4|h:2|t:1|h:0|h:3|h:1|t:5|h:0|t:0|t:1|cx:4,5|cx:1,3|h:2|t:5|h:4|h:4|h:5|h:0|t:0|h:3|cx:0,5|h:1|h:4|t:1|h:0|t:2|h:4",15,10,5,30,25,0.4754906892776489,0.7165610941670565,0.5648146867752075,0.6912206411361694,0.6812867665875266,0.9522232413291931,0.2197950298871596,361.1094331741333,15.0,890.0,25.0
30,17,1527,fixed_e2e,"t:4|t:2|cx:2,5|h:5|cx:5,3|cx:2,0|cx:1,4|h:5|h:4|h:3|h:2|cx:5,4|cx:4,0|t:1|t:2|cx:4,3|cx:4,1|t:5|h:3|h:4|h:0|t:5|h:2|h:1|h:1|cx:4,2|cx:3,5|t:2|t:3|t:3",11,9,10,30,20,0.47504568099975586,0.7168650581714785,0.5588042736053467,0.6904596090316772,0.6787706552975579,0.9865557551383972,0.11659433128387892,311.050274848938,15.0,5599.0,0.0
